"member_i","religion_i","member_j","religion_j","similarity"
"Marcy Kaptur","Catholic","Kurt Schrader","Protestant",0
"Marcy Kaptur","Catholic","Kurt Schrader","Protestant",0
"Marcy Kaptur","Catholic","Kurt Schrader","Protestant",0
"Marcy Kaptur","Catholic","Kurt Schrader","Protestant",0
"Marcy Kaptur","Catholic","Kurt Schrader","Protestant",0
"Marcy Kaptur","Catholic","Kurt Schrader","Protestant",0
"Marcy Kaptur","Catholic","Kurt Schrader","Protestant",0
"Marcy Kaptur","Catholic","Kurt Schrader","Protestant",0
"Marcy Kaptur","Catholic","Kurt Schrader","Protestant",0
"Marcy Kaptur","Catholic","Kurt Schrader","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","Greg Walden","Protestant",0
"Marcy Kaptur","Catholic","David Wu","Protestant",0
"Marcy Kaptur","Catholic","David Wu","Protestant",0
"Marcy Kaptur","Catholic","Jason Altmire","Catholic",1
"Marcy Kaptur","Catholic","Jason Altmire","Catholic",1
"Marcy Kaptur","Catholic","Jason Altmire","Catholic",1
"Marcy Kaptur","Catholic","Jason Altmire","Catholic",1
"Marcy Kaptur","Catholic","Jason Altmire","Catholic",1
"Marcy Kaptur","Catholic","Jason Altmire","Catholic",1
"Marcy Kaptur","Catholic","Jason Altmire","Catholic",1
"Marcy Kaptur","Catholic","Jason Altmire","Catholic",1
"Marcy Kaptur","Catholic","Jason Altmire","Catholic",1
"Marcy Kaptur","Catholic","Jason Altmire","Catholic",1
"Marcy Kaptur","Catholic","Jason Altmire","Catholic",1
"Marcy Kaptur","Catholic","Jason Altmire","Catholic",1
"Marcy Kaptur","Catholic","Jason Altmire","Catholic",1
"Marcy Kaptur","Catholic","Jason Altmire","Catholic",1
"Marcy Kaptur","Catholic","Jason Altmire","Catholic",1
"Marcy Kaptur","Catholic","Jason Altmire","Catholic",1
"Marcy Kaptur","Catholic","Jason Altmire","Catholic",1
"Marcy Kaptur","Catholic","Jason Altmire","Catholic",1
"Marcy Kaptur","Catholic","Jason Altmire","Catholic",1
"Marcy Kaptur","Catholic","Jason Altmire","Catholic",1
"Marcy Kaptur","Catholic","Jason Altmire","Catholic",1
"Marcy Kaptur","Catholic","Jason Altmire","Catholic",1
"Marcy Kaptur","Catholic","Jason Altmire","Catholic",1
"Marcy Kaptur","Catholic","Jason Altmire","Catholic",1
"Marcy Kaptur","Catholic","Jason Altmire","Catholic",1
"Dennis J. Kucinich","Catholic","Jason Altmire","Catholic",1
"Dennis J. Kucinich","Catholic","Jason Altmire","Catholic",1
"Dennis J. Kucinich","Catholic","Jason Altmire","Catholic",1
"Dennis J. Kucinich","Catholic","Jason Altmire","Catholic",1
"Dennis J. Kucinich","Catholic","Jason Altmire","Catholic",1
"Dennis J. Kucinich","Catholic","Jason Altmire","Catholic",1
"Dennis J. Kucinich","Catholic","Jason Altmire","Catholic",1
"Dennis J. Kucinich","Catholic","Jason Altmire","Catholic",1
"Dennis J. Kucinich","Catholic","Jason Altmire","Catholic",1
"Dennis J. Kucinich","Catholic","Jason Altmire","Catholic",1
"Dennis J. Kucinich","Catholic","Jason Altmire","Catholic",1
"Dennis J. Kucinich","Catholic","Jason Altmire","Catholic",1
"Dennis J. Kucinich","Catholic","Jason Altmire","Catholic",1
"Dennis J. Kucinich","Catholic","Jason Altmire","Catholic",1
"Dennis J. Kucinich","Catholic","Jason Altmire","Catholic",1
"Dennis J. Kucinich","Catholic","Jason Altmire","Catholic",1
"Dennis J. Kucinich","Catholic","Jason Altmire","Catholic",1
"Dennis J. Kucinich","Catholic","Jason Altmire","Catholic",1
"Dennis J. Kucinich","Catholic","Jason Altmire","Catholic",1
"Dennis J. Kucinich","Catholic","Jason Altmire","Catholic",1
"Dennis J. Kucinich","Catholic","Jason Altmire","Catholic",1
"Dennis J. Kucinich","Catholic","Jason Altmire","Catholic",1
"Dennis J. Kucinich","Catholic","Jason Altmire","Catholic",1
"Dennis J. Kucinich","Catholic","Jason Altmire","Catholic",1
"Dennis J. Kucinich","Catholic","Jason Altmire","Catholic",1
"Dennis J. Kucinich","Catholic","Jason Altmire","Catholic",1
"Dennis J. Kucinich","Catholic","Jason Altmire","Catholic",1
"Dennis J. Kucinich","Catholic","Jason Altmire","Catholic",1
"Dennis J. Kucinich","Catholic","Jason Altmire","Catholic",1
"Dennis J. Kucinich","Catholic","Jason Altmire","Catholic",1
"Dennis J. Kucinich","Catholic","Jason Altmire","Catholic",1
"Dennis J. Kucinich","Catholic","Jason Altmire","Catholic",1
"Dennis J. Kucinich","Catholic","Jason Altmire","Catholic",1
"Dennis J. Kucinich","Catholic","Jason Altmire","Catholic",1
"Dennis J. Kucinich","Catholic","Jason Altmire","Catholic",1
"Dennis J. Kucinich","Catholic","Lou Barletta","Catholic",1
"Dennis J. Kucinich","Catholic","Lou Barletta","Catholic",1
"Dennis J. Kucinich","Catholic","Lou Barletta","Catholic",1
"Dennis J. Kucinich","Catholic","Lou Barletta","Catholic",1
"Dennis J. Kucinich","Catholic","Lou Barletta","Catholic",1
"Dennis J. Kucinich","Catholic","Lou Barletta","Catholic",1
"Dennis J. Kucinich","Catholic","Lou Barletta","Catholic",1
"Dennis J. Kucinich","Catholic","Lou Barletta","Catholic",1
"Dennis J. Kucinich","Catholic","Lou Barletta","Catholic",1
"Dennis J. Kucinich","Catholic","Lou Barletta","Catholic",1
"Dennis J. Kucinich","Catholic","Lou Barletta","Catholic",1
"Dennis J. Kucinich","Catholic","Lou Barletta","Catholic",1
"Dennis J. Kucinich","Catholic","Lou Barletta","Catholic",1
"Dennis J. Kucinich","Catholic","Lou Barletta","Catholic",1
"Dennis J. Kucinich","Catholic","Lou Barletta","Catholic",1
"Dennis J. Kucinich","Catholic","Lou Barletta","Catholic",1
"Dennis J. Kucinich","Catholic","Lou Barletta","Catholic",1
"Dennis J. Kucinich","Catholic","Lou Barletta","Catholic",1
"Dennis J. Kucinich","Catholic","Lou Barletta","Catholic",1
"Dennis J. Kucinich","Catholic","Lou Barletta","Catholic",1
"Dennis J. Kucinich","Catholic","Lou Barletta","Catholic",1
"Dennis J. Kucinich","Catholic","Lou Barletta","Catholic",1
"Dennis J. Kucinich","Catholic","Lou Barletta","Catholic",1
"Dennis J. Kucinich","Catholic","Lou Barletta","Catholic",1
"Dennis J. Kucinich","Catholic","Lou Barletta","Catholic",1
"Dennis J. Kucinich","Catholic","Lou Barletta","Catholic",1
"Dennis J. Kucinich","Catholic","Lou Barletta","Catholic",1
"Dennis J. Kucinich","Catholic","Lou Barletta","Catholic",1
"Dennis J. Kucinich","Catholic","Lou Barletta","Catholic",1
"Dennis J. Kucinich","Catholic","Lou Barletta","Catholic",1
"Dennis J. Kucinich","Catholic","Lou Barletta","Catholic",1
"Dennis J. Kucinich","Catholic","Lou Barletta","Catholic",1
"Dennis J. Kucinich","Catholic","Lou Barletta","Catholic",1
"Dennis J. Kucinich","Catholic","Lou Barletta","Catholic",1
"Dennis J. Kucinich","Catholic","Lou Barletta","Catholic",1
"Dennis J. Kucinich","Catholic","Lou Barletta","Catholic",1
"Dennis J. Kucinich","Catholic","Lou Barletta","Catholic",1
"Dennis J. Kucinich","Catholic","Lou Barletta","Catholic",1
"Dennis J. Kucinich","Catholic","Lou Barletta","Catholic",1
"Dennis J. Kucinich","Catholic","Robert A. Brady","Catholic",1
"Dennis J. Kucinich","Catholic","Robert A. Brady","Catholic",1
"Dennis J. Kucinich","Catholic","Robert A. Brady","Catholic",1
"Steven C. LaTourette","Protestant","Robert A. Brady","Catholic",0
"Steven C. LaTourette","Protestant","Robert A. Brady","Catholic",0
"Steven C. LaTourette","Protestant","Robert A. Brady","Catholic",0
"Steven C. LaTourette","Protestant","Robert A. Brady","Catholic",0
"Steven C. LaTourette","Protestant","Robert A. Brady","Catholic",0
"Steven C. LaTourette","Protestant","Robert A. Brady","Catholic",0
"Steven C. LaTourette","Protestant","Robert A. Brady","Catholic",0
"Steven C. LaTourette","Protestant","Robert A. Brady","Catholic",0
"Steven C. LaTourette","Protestant","Robert A. Brady","Catholic",0
"Steven C. LaTourette","Protestant","Robert A. Brady","Catholic",0
"Steven C. LaTourette","Protestant","Robert A. Brady","Catholic",0
"Steven C. LaTourette","Protestant","Robert A. Brady","Catholic",0
"Steven C. LaTourette","Protestant","Robert A. Brady","Catholic",0
"Steven C. LaTourette","Protestant","Robert A. Brady","Catholic",0
"Steven C. LaTourette","Protestant","Robert A. Brady","Catholic",0
"Steven C. LaTourette","Protestant","Robert A. Brady","Catholic",0
"Steven C. LaTourette","Protestant","Robert A. Brady","Catholic",0
"Steven C. LaTourette","Protestant","Robert A. Brady","Catholic",0
"Steven C. LaTourette","Protestant","Robert A. Brady","Catholic",0
"Steven C. LaTourette","Protestant","Robert A. Brady","Catholic",0
"Steven C. LaTourette","Protestant","Robert A. Brady","Catholic",0
"Steven C. LaTourette","Protestant","Robert A. Brady","Catholic",0
"Steven C. LaTourette","Protestant","Robert A. Brady","Catholic",0
"Steven C. LaTourette","Protestant","Robert A. Brady","Catholic",0
"Steven C. LaTourette","Protestant","Robert A. Brady","Catholic",0
"Steven C. LaTourette","Protestant","Robert A. Brady","Catholic",0
"Steven C. LaTourette","Protestant","Robert A. Brady","Catholic",0
"Steven C. LaTourette","Protestant","Robert A. Brady","Catholic",0
"Steven C. LaTourette","Protestant","Robert A. Brady","Catholic",0
"Steven C. LaTourette","Protestant","Robert A. Brady","Catholic",0
"Steven C. LaTourette","Protestant","Robert A. Brady","Catholic",0
"Steven C. LaTourette","Protestant","Robert A. Brady","Catholic",0
"Steven C. LaTourette","Protestant","Robert A. Brady","Catholic",0
"Steven C. LaTourette","Protestant","Robert A. Brady","Catholic",0
"Steven C. LaTourette","Protestant","Robert A. Brady","Catholic",0
"Steven C. LaTourette","Protestant","Robert A. Brady","Catholic",0
"Steven C. LaTourette","Protestant","Robert A. Brady","Catholic",0
"Steven C. LaTourette","Protestant","Robert A. Brady","Catholic",0
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
"Bob Latta","Catholic","Robert A. Brady","Catholic",1
